previous,,,,,next
18.69|19.98|20.51|22.54|22.81,,,,,6
19.98|20.51|22.54|22.81|23.47,,,,,6
20.51|22.54|22.81|23.47|24.66,,,,,6
22.54|22.81|23.47|24.66|24.22,,,,,6
22.81|23.47|24.66|24.22|23.37,,,,,6
23.47|24.66|24.22|23.37|21.98,,,,,6
24.66|24.22|23.37|21.98|21.82,,,,,6
24.22|23.37|21.98|21.82|22.47,,,,,6
23.37|21.98|21.82|22.47|23.66,,,,,6
21.98|21.82|22.47|23.66|23.17,,,,,5
21.82|22.47|23.66|23.17|21.51,,,,,6
22.47|23.66|23.17|21.51|22.77,,,,,5
23.66|23.17|21.51|22.77|21.61,,,,,5
23.17|21.51|22.77|21.61|20.89,,,,,6
21.51|22.77|21.61|20.89|22.06,,,,,5
22.77|21.61|20.89|22.06|20.76,,,,,5
21.61|20.89|22.06|20.76|20.39,,,,,5
20.89|22.06|20.76|20.39|19.91,,,,,5
22.06|20.76|20.39|19.91|19.44,,,,,5
20.76|20.39|19.91|19.44|20.6,,,,,6
20.39|19.91|19.44|20.6|21.97,,,,,7
19.91|19.44|20.6|21.97|26.09,,,,,6
19.44|20.6|21.97|26.09|24.17,,,,,6
20.6|21.97|26.09|24.17|22.78,,,,,5
21.97|26.09|24.17|22.78|21.18,,,,,5
26.09|24.17|22.78|21.18|19.34,,,,,5
24.17|22.78|21.18|19.34|20.32,,,,,5
22.78|21.18|19.34|20.32|21.46,,,,,6
21.18|19.34|20.32|21.46|22.79,,,,,6
19.34|20.32|21.46|22.79|23.39,,,,,5
20.32|21.46|22.79|23.39|20.57,,,,,5
21.46|22.79|23.39|20.57|21.05,,,,,5
22.79|23.39|20.57|21.05|20.98,,,,,5
23.39|20.57|21.05|20.98|20.44,,,,,5
20.57|21.05|20.98|20.44|19.64,,,,,5
21.05|20.98|20.44|19.64|20.44,,,,,6
20.98|20.44|19.64|20.44|21.69,,,,,5
20.44|19.64|20.44|21.69|20.39,,,,,5
19.64|20.44|21.69|20.39|19.89,,,,,5
20.44|21.69|20.39|19.89|19.38,,,,,5
21.69|20.39|19.89|19.38|18.99,,,,,6
20.39|19.89|19.38|18.99|22.07,,,,,6
19.89|19.38|18.99|22.07|22.59,,,,,5
19.38|18.99|22.07|22.59|20.74,,,,,5
18.99|22.07|22.59|20.74|21.32,,,,,6
22.07|22.59|20.74|21.32|22.83,,,,,6
22.59|20.74|21.32|22.83|22,,,,,6
20.74|21.32|22.83|22|22.85,,,,,5
21.32|22.83|22|22.85|21.22,,,,,5
22.83|22|22.85|21.22|19.78,,,,,5
22|22.85|21.22|19.78|20.58,,,,,5
22.85|21.22|19.78|20.58|20.52,,,,,5
21.22|19.78|20.58|20.52|21.48,,,,,6
19.78|20.58|20.52|21.48|23.57,,,,,6
20.58|20.52|21.48|23.57|22.78,,,,,7
20.52|21.48|23.57|22.78|25.94,,,,,6
21.48|23.57|22.78|25.94|24.8,,,,,6
23.57|22.78|25.94|24.8|22.89,,,,,6
22.78|25.94|24.8|22.89|22.4,,,,,6
25.94|24.8|22.89|22.4|21.92,,,,,6
24.8|22.89|22.4|21.92|21.94,,,,,5
22.89|22.4|21.92|21.94|20.17,,,,,5
22.4|21.92|21.94|20.17|20.02,,,,,5
21.92|21.94|20.17|20.02|20.25,,,,,5
21.94|20.17|20.02|20.25|19.36,,,,,5
20.17|20.02|20.25|19.36|19.57,,,,,5
20.02|20.25|19.36|19.57|19.71,,,,,4
20.25|19.36|19.57|19.71|18,,,,,4
19.36|19.57|19.71|18|17.67,,,,,4
19.57|19.71|18|17.67|18.63,,,,,4
19.71|18|17.67|18.63|18.62,,,,,4
18|17.67|18.63|18.62|17.82,,,,,4
17.67|18.63|18.62|17.82|18.16,,,,,4
18.63|18.62|17.82|18.16|17.92,,,,,4
18.62|17.82|18.16|17.92|18.26,,,,,4
17.82|18.16|17.92|18.26|17.88,,,,,4
18.16|17.92|18.26|17.88|17.89,,,,,4
17.92|18.26|17.88|17.89|16.97,,,,,4
18.26|17.88|17.89|16.97|16.23,,,,,4
17.88|17.89|16.97|16.23|17.34,,,,,5
17.89|16.97|16.23|17.34|20.1,,,,,5
16.97|16.23|17.34|20.1|20.32,,,,,6
16.23|17.34|20.1|20.32|23.01,,,,,6
17.34|20.1|20.32|23.01|23.01,,,,,6
20.1|20.32|23.01|23.01|23.13,,,,,6
20.32|23.01|23.01|23.13|25.25,,,,,6
23.01|23.01|23.13|25.25|24.79,,,,,6
23.01|23.13|25.25|24.79|22.66,,,,,6
23.13|25.25|24.79|22.66|24.8,,,,,7
25.25|24.79|22.66|24.8|25.98,,,,,7
24.79|22.66|24.8|25.98|31.06,,,,,7
22.66|24.8|25.98|31.06|29.83,,,,,7
24.8|25.98|31.06|29.83|28.2,,,,,7
25.98|31.06|29.83|28.2|27.02,,,,,7
31.06|29.83|28.2|27.02|28.75,,,,,7
29.83|28.2|27.02|28.75|31.91,,,,,7
28.2|27.02|28.75|31.91|28.55,,,,,7
27.02|28.75|31.91|28.55|29.92,,,,,7
28.75|31.91|28.55|29.92|34.34,,,,,7
31.91|28.55|29.92|34.34|31.86,,,,,7
28.55|29.92|34.34|31.86|28.4,,,,,7
29.92|34.34|31.86|28.4|28.69,,,,,7
34.34|31.86|28.4|28.69|30,,,,,7
31.86|28.4|28.69|30|33.14,,,,,7
28.4|28.69|30|33.14|31.8,,,,,7
28.69|30|33.14|31.8|30.33,,,,,7
30|33.14|31.8|30.33|31.14,,,,,7
33.14|31.8|30.33|31.14|38.55,,,,,7
31.8|30.33|31.14|38.55|39.6,,,,,7
30.33|31.14|38.55|39.6|44.28,,,,,7
31.14|38.55|39.6|44.28|36.48,,,,,7
38.55|39.6|44.28|36.48|36.76,,,,,7
39.6|44.28|36.48|36.76|41.43,,,,,7
44.28|36.48|36.76|41.43|43.31,,,,,7
36.48|36.76|41.43|43.31|37.9,,,,,7
36.76|41.43|43.31|37.9|39.66,,,,,7
41.43|43.31|37.9|39.66|45.29,,,,,7
43.31|37.9|39.66|45.29|43.74,,,,,7
37.9|39.66|45.29|43.74|38.57,,,,,7
39.66|45.29|43.74|38.57|36.58,,,,,7
45.29|43.74|38.57|36.58|35.94,,,,,7
43.74|38.57|36.58|35.94|39.23,,,,,7
38.57|36.58|35.94|39.23|38.63,,,,,7
36.58|35.94|39.23|38.63|38.58,,,,,7
35.94|39.23|38.63|38.58|36.62,,,,,7
39.23|38.63|38.58|36.62|32.47,,,,,7
38.63|38.58|36.62|32.47|34.66,,,,,7
38.58|36.62|32.47|34.66|34.55,,,,,7
36.62|32.47|34.66|34.55|34.87,,,,,7
32.47|34.66|34.55|34.87|36.08,,,,,7
34.66|34.55|34.87|36.08|40.95,,,,,7
34.55|34.87|36.08|40.95|43.48,,,,,7
34.87|36.08|40.95|43.48|40.47,,,,,7
36.08|40.95|43.48|40.47|42.81,,,,,7
40.95|43.48|40.47|42.81|41.2,,,,,7
43.48|40.47|42.81|41.2|43.51,,,,,7
40.47|42.81|41.2|43.51|45.74,,,,,7
42.81|41.2|43.51|45.74|42.2,,,,,7
41.2|43.51|45.74|42.2|40.07,,,,,7
43.51|45.74|42.2|40.07|40.23,,,,,7
45.74|42.2|40.07|40.23|38.96,,,,,7
42.2|40.07|40.23|38.96|33.34,,,,,7
40.07|40.23|38.96|33.34|34.82,,,,,7
40.23|38.96|33.34|34.82|33.13,,,,,7
38.96|33.34|34.82|33.13|33.11,,,,,7
33.34|34.82|33.13|33.11|33.21,,,,,7
34.82|33.13|33.11|33.21|31.53,,,,,7
33.13|33.11|33.21|31.53|32.27,,,,,7
33.11|33.21|31.53|32.27|32.38,,,,,7
33.21|31.53|32.27|32.38|32.95,,,,,7
31.53|32.27|32.38|32.95|32.42,,,,,7
32.27|32.38|32.95|32.42|29.5,,,,,7
32.38|32.95|32.42|29.5|28.05,,,,,7
32.95|32.42|29.5|28.05|27.26,,,,,7
32.42|29.5|28.05|27.26|27.76,,,,,7
29.5|28.05|27.26|27.76|27.37,,,,,7
28.05|27.26|27.76|27.37|26.01,,,,,6
27.26|27.76|27.37|26.01|25.7,,,,,7
27.76|27.37|26.01|25.7|28.09,,,,,7
27.37|26.01|25.7|28.09|28.17,,,,,7
26.01|25.7|28.09|28.17|28.47,,,,,7
25.7|28.09|28.17|28.47|29.28,,,,,7
28.09|28.17|28.47|29.28|29.03,,,,,7
28.17|28.47|29.28|29.03|28.9,,,,,7
28.47|29.28|29.03|28.9|27.95,,,,,7
29.28|29.03|28.9|27.95|27.13,,,,,6
29.03|28.9|27.95|27.13|25.5,,,,,6
28.9|27.95|27.13|25.5|22.47,,,,,6
27.95|27.13|25.5|22.47|21.84,,,,,6
27.13|25.5|22.47|21.84|23.28,,,,,6
25.5|22.47|21.84|23.28|22.15,,,,,6
22.47|21.84|23.28|22.15|22.09,,,,,7
21.84|23.28|22.15|22.09|26.01,,,,,6
23.28|22.15|22.09|26.01|24.97,,,,,6
22.15|22.09|26.01|24.97|25.43,,,,,7
22.09|26.01|24.97|25.43|28.7,,,,,6
26.01|24.97|25.43|28.7|25.31,,,,,6
24.97|25.43|28.7|25.31|24.9,,,,,6
25.43|28.7|25.31|24.9|25.58,,,,,6
28.7|25.31|24.9|25.58|25.66,,,,,7
25.31|24.9|25.58|25.66|26.81,,,,,7
24.9|25.58|25.66|26.81|27.72,,,,,7
25.58|25.66|26.81|27.72|31.31,,,,,7
25.66|26.81|27.72|31.31|29.42,,,,,7
26.81|27.72|31.31|29.42|29.96,,,,,7
27.72|31.31|29.42|29.96|27.96,,,,,6
31.31|29.42|29.96|27.96|25.04,,,,,6
29.42|29.96|27.96|25.04|23.86,,,,,6
29.96|27.96|25.04|23.86|22.78,,,,,5
27.96|25.04|23.86|22.78|20.21,,,,,5
25.04|23.86|22.78|20.21|21.48,,,,,6
23.86|22.78|20.21|21.48|23.5,,,,,6
22.78|20.21|21.48|23.5|22.18,,,,,6
20.21|21.48|23.5|22.18|23.34,,,,,6
21.48|23.5|22.18|23.34|24.42,,,,,7
23.5|22.18|23.34|24.42|26.17,,,,,6
22.18|23.34|24.42|26.17|24.46,,,,,6
23.34|24.42|26.17|24.46|23.34,,,,,6
24.42|26.17|24.46|23.34|24.37,,,,,6
26.17|24.46|23.34|24.37|23.28,,,,,6
24.46|23.34|24.37|23.28|25.46,,,,,7
23.34|24.37|23.28|25.46|28.1,,,,,7
24.37|23.28|25.46|28.1|30.11,,,,,7
23.28|25.46|28.1|30.11|32.98,,,,,7
25.46|28.1|30.11|32.98|29.24,,,,,7
28.1|30.11|32.98|29.24|29.24,,,,,7
30.11|32.98|29.24|29.24|28.6,,,,,7
32.98|29.24|29.24|28.6|30.92,,,,,7
29.24|29.24|28.6|30.92|31.95,,,,,7
29.24|28.6|30.92|31.95|31.13,,,,,7
28.6|30.92|31.95|31.13|29.23,,,,,7
30.92|31.95|31.13|29.23|29.73,,,,,7
31.95|31.13|29.23|29.73|28.11,,,,,7
31.13|29.23|29.73|28.11|26.25,,,,,7
29.23|29.73|28.11|26.25|27.67,,,,,7
29.73|28.11|26.25|27.67|28.16,,,,,7
28.11|26.25|27.67|28.16|27.88,,,,,7
26.25|27.67|28.16|27.88|29.48,,,,,7
27.67|28.16|27.88|29.48|29.67,,,,,7
28.16|27.88|29.48|29.67|30.27,,,,,7
27.88|29.48|29.67|30.27|31.36,,,,,7
29.48|29.67|30.27|31.36|30.45,,,,,7
29.67|30.27|31.36|30.45|27.42,,,,,7
30.27|31.36|30.45|27.42|29.76,,,,,7
31.36|30.45|27.42|29.76|29.65,,,,,7
30.45|27.42|29.76|29.65|30.65,,,,,7
27.42|29.76|29.65|30.65|30.45,,,,,7
29.76|29.65|30.65|30.45|29.3,,,,,7
29.65|30.65|30.45|29.3|25.87,,,,,7
30.65|30.45|29.3|25.87|26.49,,,,,7
30.45|29.3|25.87|26.49|27.21,,,,,7
29.3|25.87|26.49|27.21|28.01,,,,,7
25.87|26.49|27.21|28.01|27.88,,,,,7
26.49|27.21|28.01|27.88|28.37,,,,,7
27.21|28.01|27.88|28.37|29.22,,,,,7
28.01|27.88|28.37|29.22|29.04,,,,,7
27.88|28.37|29.22|29.04|26.67,,,,,6
28.37|29.22|29.04|26.67|24.08,,,,,6
29.22|29.04|26.67|24.08|24.54,,,,,6
29.04|26.67|24.08|24.54|25.02,,,,,6
26.67|24.08|24.54|25.02|24.79,,,,,6
24.08|24.54|25.02|24.79|24.37,,,,,6
24.54|25.02|24.79|24.37|24.84,,,,,6
25.02|24.79|24.37|24.84|25.24,,,,,6
24.79|24.37|24.84|25.24|25.15,,,,,6
24.37|24.84|25.24|25.15|25.57,,,,,6
24.84|25.24|25.15|25.57|24.13,,,,,6
25.24|25.15|25.57|24.13|24.32,,,,,6
25.15|25.57|24.13|24.32|25,,,,,7
25.57|24.13|24.32|25|27.27,,,,,7
24.13|24.32|25|27.27|26.6,,,,,6
24.32|25|27.27|26.6|24.33,,,,,6
25|27.27|26.6|24.33|24.04,,,,,6
27.27|26.6|24.33|24.04|23.54,,,,,6
26.6|24.33|24.04|23.54|22.73,,,,,6
24.33|24.04|23.54|22.73|23.26,,,,,6
24.04|23.54|22.73|23.26|22.06,,,,,6
23.54|22.73|23.26|22.06|22.19,,,,,6
22.73|23.26|22.06|22.19|22.65,,,,,6
23.26|22.06|22.19|22.65|22.81,,,,,6
22.06|22.19|22.65|22.81|22.59,,,,,6
22.19|22.65|22.81|22.59|21.77,,,,,6
22.65|22.81|22.59|21.77|21.93,,,,,6
22.81|22.59|21.77|21.93|22.73,,,,,6
22.59|21.77|21.93|22.73|24.94,,,,,6
21.77|21.93|22.73|24.94|23.93,,,,,6
21.93|22.73|24.94|23.93|23.9,,,,,7
22.73|24.94|23.93|23.9|26.42,,,,,6
24.94|23.93|23.9|26.42|25.02,,,,,6
23.93|23.9|26.42|25.02|23.31,,,,,6
23.9|26.42|25.02|23.31|22.62,,,,,6
26.42|25.02|23.31|22.62|22.76,,,,,6
25.02|23.31|22.62|22.76|23.53,,,,,6
23.31|22.62|22.76|23.53|23.36,,,,,6
22.62|22.76|23.53|23.36|24.4,,,,,6
22.76|23.53|23.36|24.4|25.06,,,,,6
23.53|23.36|24.4|25.06|25.07,,,,,6
23.36|24.4|25.06|25.07|24.15,,,,,6
24.4|25.06|25.07|24.15|25.62,,,,,6
25.06|25.07|24.15|25.62|25.19,,,,,7
25.07|24.15|25.62|25.19|27.44,,,,,6
24.15|25.62|25.19|27.44|25.36,,,,,7
25.62|25.19|27.44|25.36|26.62,,,,,6
25.19|27.44|25.36|26.62|25.62,,,,,7
27.44|25.36|26.62|25.62|26.13,,,,,6
25.36|26.62|25.62|26.13|25.02,,,,,7
26.62|25.62|26.13|25.02|26.86,,,,,7
25.62|26.13|25.02|26.86|27.28,,,,,7
26.13|25.02|26.86|27.28|27.26,,,,,6
25.02|26.86|27.28|27.26|25.08,,,,,6
26.86|27.28|27.26|25.08|24.46,,,,,6
27.28|27.26|25.08|24.46|24.4,,,,,7
27.26|25.08|24.46|24.4|27.62,,,,,7
25.08|24.46|24.4|27.62|28.9,,,,,7
24.46|24.4|27.62|28.9|27.57,,,,,7
24.4|27.62|28.9|27.57|28.12,,,,,6
27.62|28.9|27.57|28.12|25.39,,,,,7
28.9|27.57|28.12|25.39|26.62,,,,,7
27.57|28.12|25.39|26.62|26.21,,,,,7
28.12|25.39|26.62|26.21|26.2,,,,,6
25.39|26.62|26.21|26.2|23.43,,,,,6
26.62|26.21|26.2|23.43|23.78,,,,,6
26.21|26.2|23.43|23.78|24.02,,,,,6
26.2|23.43|23.78|24.02|23.9,,,,,6
23.43|23.78|24.02|23.9|25.32,,,,,7
23.78|24.02|23.9|25.32|25.9,,,,,7
24.02|23.9|25.32|25.9|26.51,,,,,7
23.9|25.32|25.9|26.51|25.91,,,,,6
25.32|25.9|26.51|25.91|22.4,,,,,6
25.9|26.51|25.91|22.4|21.95,,,,,6
26.51|25.91|22.4|21.95|21.75,,,,,6
25.91|22.4|21.95|21.75|21.81,,,,,6
22.4|21.95|21.75|21.81|21.7,,,,,5
21.95|21.75|21.81|21.7|21.32,,,,,6
21.75|21.81|21.7|21.32|23.06,,,,,6
21.81|21.7|21.32|23.06|21.76,,,,,6
21.7|21.32|23.06|21.76|22.63,,,,,6
21.32|23.06|21.76|22.63|22.51,,,,,5
23.06|21.76|22.63|22.51|21.09,,,,,5
21.76|22.63|22.51|21.09|19.69,,,,,4
22.63|22.51|21.09|19.69|18.66,,,,,5
22.51|21.09|19.69|18.66|20.73,,,,,5
21.09|19.69|18.66|20.73|20.35,,,,,5
19.69|18.66|20.73|20.35|20.24,,,,,4
18.66|20.73|20.35|20.24|17.96,,,,,5
20.73|20.35|20.24|17.96|19.73,,,,,5
20.35|20.24|17.96|19.73|19.95,,,,,5
20.24|17.96|19.73|19.95|19.71,,,,,5
17.96|19.73|19.95|19.71|18.68,,,,,4
19.73|19.95|19.71|18.68|17.42,,,,,5
19.95|19.71|18.68|17.42|19.07,,,,,6
19.71|18.68|17.42|19.07|21.79,,,,,5
18.68|17.42|19.07|21.79|21.46,,,,,6
17.42|19.07|21.79|21.46|23.05,,,,,6
19.07|21.79|21.46|23.05|23.32,,,,,6
21.79|21.46|23.05|23.32|24.98,,,,,6
21.46|23.05|23.32|24.98|23.23,,,,,6
23.05|23.32|24.98|23.23|22.85,,,,,6
23.32|24.98|23.23|22.85|24.52,,,,,6
24.98|23.23|22.85|24.52|24.64,,,,,6
23.23|22.85|24.52|24.64|25.59,,,,,7
22.85|24.52|24.64|25.59|26.27,,,,,7
24.52|24.64|25.59|26.27|27.4,,,,,7
24.64|25.59|26.27|27.4|27.01,,,,,7
25.59|26.27|27.4|27.01|26.6,,,,,7
26.27|27.4|27.01|26.6|27.66,,,,,7
27.4|27.01|26.6|27.66|28.45,,,,,6
27.01|26.6|27.66|28.45|25.39,,,,,6
26.6|27.66|28.45|25.39|25.03,,,,,6
27.66|28.45|25.39|25.03|22.31,,,,,6
28.45|25.39|25.03|22.31|23.07,,,,,6
25.39|25.03|22.31|23.07|21.67,,,,,6
25.03|22.31|23.07|21.67|23.3,,,,,6
22.31|23.07|21.67|23.3|24.39,,,,,6
23.07|21.67|23.3|24.39|22.95,,,,,6
21.67|23.3|24.39|22.95|22.55,,,,,6
23.3|24.39|22.95|22.55|22.4,,,,,5
24.39|22.95|22.55|22.4|20.96,,,,,5
22.95|22.55|22.4|20.96|21.21,,,,,6
22.55|22.4|20.96|21.21|21.83,,,,,6
22.4|20.96|21.21|21.83|24.63,,,,,6
20.96|21.21|21.83|24.63|24.45,,,,,6
21.21|21.83|24.63|24.45|22.93,,,,,6
21.83|24.63|24.45|22.93|24.53,,,,,5
24.63|24.45|22.93|24.53|20.98,,,,,6
24.45|22.93|24.53|20.98|23.44,,,,,6
22.93|24.53|20.98|23.44|23.82,,,,,6
24.53|20.98|23.44|23.82|23.01,,,,,6
20.98|23.44|23.82|23.01|22.03,,,,,6
23.44|23.82|23.01|22.03|22.89,,,,,6
23.82|23.01|22.03|22.89|23.77,,,,,6
23.01|22.03|22.89|23.77|24.56,,,,,6
22.03|22.89|23.77|24.56|25.25,,,,,6
22.89|23.77|24.56|25.25|23.3,,,,,6
23.77|24.56|25.25|23.3|24.03,,,,,6
24.56|25.25|23.3|24.03|25.65,,,,,6
25.25|23.3|24.03|25.65|25.19,,,,,7
23.3|24.03|25.65|25.19|27.84,,,,,7
24.03|25.65|25.19|27.84|27.79,,,,,7
25.65|25.19|27.84|27.79|26.4,,,,,7
25.19|27.84|27.79|26.4|26.06,,,,,7
27.84|27.79|26.4|26.06|26.49,,,,,6
27.79|26.4|26.06|26.49|25.41,,,,,6
26.4|26.06|26.49|25.41|24.93,,,,,6
26.06|26.49|25.41|24.93|24.46,,,,,6
26.49|25.41|24.93|24.46|24.79,,,,,6
25.41|24.93|24.46|24.79|22.06,,,,,6
24.93|24.46|24.79|22.06|23.58,,,,,5
24.46|24.79|22.06|23.58|20.49,,,,,5
24.79|22.06|23.58|20.49|20.63,,,,,6
22.06|23.58|20.49|20.63|22.84,,,,,7
23.58|20.49|20.63|22.84|25.96,,,,,7
20.49|20.63|22.84|25.96|26.05,,,,,7
20.63|22.84|25.96|26.05|28.75,,,,,7
22.84|25.96|26.05|28.75|28.19,,,,,7
25.96|26.05|28.75|28.19|26.56,,,,,6
26.05|28.75|28.19|26.56|23.9,,,,,6
28.75|28.19|26.56|23.9|24.02,,,,,5
28.19|26.56|23.9|24.02|21.64,,,,,6
26.56|23.9|24.02|21.64|23.6,,,,,6
23.9|24.02|21.64|23.6|24.26,,,,,6
24.02|21.64|23.6|24.26|24.2,,,,,5
21.64|23.6|24.26|24.2|21.34,,,,,6
23.6|24.26|24.2|21.34|22.2,,,,,6
24.26|24.2|21.34|22.2|22.09,,,,,6
24.2|21.34|22.2|22.09|23.1,,,,,6
21.34|22.2|22.09|23.1|23.16,,,,,6
22.2|22.09|23.1|23.16|23,,,,,5
22.09|23.1|23.16|23|21.66,,,,,6
23.1|23.16|23|21.66|21.87,,,,,6
23.16|23|21.66|21.87|22.7,,,,,6
23|21.66|21.87|22.7|22.26,,,,,6
21.66|21.87|22.7|22.26|22.07,,,,,5
21.87|22.7|22.26|22.07|21.65,,,,,6
22.7|22.26|22.07|21.65|22.74,,,,,5
22.26|22.07|21.65|22.74|20.73,,,,,5
22.07|21.65|22.74|20.73|20.96,,,,,5
21.65|22.74|20.73|20.96|19.76,,,,,5
22.74|20.73|20.96|19.76|19.11,,,,,5
20.73|20.96|19.76|19.11|19.98,,,,,5
20.96|19.76|19.11|19.98|21,,,,,5
19.76|19.11|19.98|21|20.26,,,,,6
19.11|19.98|21|20.26|22.33,,,,,6
19.98|21|20.26|22.33|23.57,,,,,6
21|20.26|22.33|23.57|24.18,,,,,6
20.26|22.33|23.57|24.18|22.23,,,,,6
22.33|23.57|24.18|22.23|21.77,,,,,5
23.57|24.18|22.23|21.77|19.32,,,,,5
24.18|22.23|21.77|19.32|20.58,,,,,5
22.23|21.77|19.32|20.58|21.09,,,,,5
21.77|19.32|20.58|21.09|21.25,,,,,5
19.32|20.58|21.09|21.25|21.19,,,,,5
20.58|21.09|21.25|21.19|21.48,,,,,6
21.09|21.25|21.19|21.48|21.72,,,,,6
21.25|21.19|21.48|21.72|23.06,,,,,6
21.19|21.48|21.72|23.06|22.03,,,,,6
21.48|21.72|23.06|22.03|21.91,,,,,5
21.72|23.06|22.03|21.91|21.35,,,,,6
23.06|22.03|21.91|21.35|23.78,,,,,6
22.03|21.91|21.35|23.78|22.66,,,,,6
21.91|21.35|23.78|22.66|22.43,,,,,5
21.35|23.78|22.66|22.43|21.12,,,,,6
23.78|22.66|22.43|21.12|23.07,,,,,6
22.66|22.43|21.12|23.07|22.97,,,,,6
22.43|21.12|23.07|22.97|23.09,,,,,6
21.12|23.07|22.97|23.09|24.76,,,,,6
23.07|22.97|23.09|24.76|24.64,,,,,6
22.97|23.09|24.76|24.64|24.21,,,,,7
23.09|24.76|24.64|24.21|27.01,,,,,7
24.76|24.64|24.21|27.01|26.41,,,,,6
24.64|24.21|27.01|26.41|25.73,,,,,6
24.21|27.01|26.41|25.73|21.72,,,,,6
27.01|26.41|25.73|21.72|21.71,,,,,6
26.41|25.73|21.72|21.71|22.5,,,,,6
25.73|21.72|21.71|22.5|22.84,,,,,6
21.72|21.71|22.5|22.84|21.71,,,,,5
21.71|22.5|22.84|21.71|19.66,,,,,5
22.5|22.84|21.71|19.66|21.5,,,,,6
22.84|21.71|19.66|21.5|21.72,,,,,6
21.71|19.66|21.5|21.72|21.75,,,,,5
19.66|21.5|21.72|21.75|20.82,,,,,6
21.5|21.72|21.75|20.82|24.07,,,,,6
21.72|21.75|20.82|24.07|23.02,,,,,6
21.75|20.82|24.07|23.02|23.03,,,,,6
20.82|24.07|23.02|23.03|23.54,,,,,7
24.07|23.02|23.03|23.54|26.14,,,,,6
23.02|23.03|23.54|26.14|24.95,,,,,6
23.03|23.54|26.14|24.95|23.45,,,,,6
23.54|26.14|24.95|23.45|23.12,,,,,6
26.14|24.95|23.45|23.12|22.01,,,,,5
24.95|23.45|23.12|22.01|21.54,,,,,6
23.45|23.12|22.01|21.54|22.79,,,,,5
23.12|22.01|21.54|22.79|21.25,,,,,6
22.01|21.54|22.79|21.25|22.9,,,,,6
21.54|22.79|21.25|22.9|23.07,,,,,6
22.79|21.25|22.9|23.07|24.42,,,,,6
21.25|22.9|23.07|24.42|24.38,,,,,6
22.9|23.07|24.42|24.38|22.92,,,,,6
23.07|24.42|24.38|22.92|23.51,,,,,6
24.42|24.38|22.92|23.51|23.17,,,,,7
24.38|22.92|23.51|23.17|26,,,,,7
22.92|23.51|23.17|26|25.86,,,,,6
23.51|23.17|26|25.86|23.89,,,,,6
23.17|26|25.86|23.89|24.38,,,,,6
26|25.86|23.89|24.38|25.2,,,,,6
25.86|23.89|24.38|25.2|24.68,,,,,6
23.89|24.38|25.2|24.68|23.37,,,,,5
24.38|25.2|24.68|23.37|21.64,,,,,5
25.2|24.68|23.37|21.64|21.06,,,,,5
24.68|23.37|21.64|21.06|19.21,,,,,5
23.37|21.64|21.06|19.21|21.5,,,,,6
21.64|21.06|19.21|21.5|24.31,,,,,6
21.06|19.21|21.5|24.31|23.82,,,,,6
19.21|21.5|24.31|23.82|22.21,,,,,5
21.5|24.31|23.82|22.21|21.24,,,,,6
24.31|23.82|22.21|21.24|22.85,,,,,6
23.82|22.21|21.24|22.85|24.41,,,,,6
22.21|21.24|22.85|24.41|22.34,,,,,5
21.24|22.85|24.41|22.34|20.77,,,,,6
22.85|24.41|22.34|20.77|22.37,,,,,6
24.41|22.34|20.77|22.37|22.96,,,,,6
22.34|20.77|22.37|22.96|21.7,,,,,5
20.77|22.37|22.96|21.7|21.49,,,,,6
22.37|22.96|21.7|21.49|22.26,,,,,6
22.96|21.7|21.49|22.26|23.31,,,,,6
21.7|21.49|22.26|23.31|24.53,,,,,6
21.49|22.26|23.31|24.53|24.86,,,,,6
22.26|23.31|24.53|24.86|24.1,,,,,6
23.31|24.53|24.86|24.1|25.47,,,,,6
24.53|24.86|24.1|25.47|24.11,,,,,6
24.86|24.1|25.47|24.11|24.03,,,,,7
24.1|25.47|24.11|24.03|27.12,,,,,7
25.47|24.11|24.03|27.12|28.41,,,,,7
24.11|24.03|27.12|28.41|27.15,,,,,6
24.03|27.12|28.41|27.15|24.39,,,,,7
27.12|28.41|27.15|24.39|25.99,,,,,7
28.41|27.15|24.39|25.99|27.25,,,,,7
27.15|24.39|25.99|27.25|28.98,,,,,7
24.39|25.99|27.25|28.98|29.4,,,,,7
25.99|27.25|28.98|29.4|33.49,,,,,7
27.25|28.98|29.4|33.49|28.95,,,,,7
28.98|29.4|33.49|28.95|26.12,,,,,7
29.4|33.49|28.95|26.12|27.02,,,,,7
33.49|28.95|26.12|27.02|25.85,,,,,7
28.95|26.12|27.02|25.85|27.37,,,,,6
26.12|27.02|25.85|27.37|25.24,,,,,7
27.02|25.85|27.37|25.24|26.97,,,,,7
25.85|27.37|25.24|26.97|26.19,,,,,7
27.37|25.24|26.97|26.19|26.2,,,,,7
25.24|26.97|26.19|26.2|25.88,,,,,7
26.97|26.19|26.2|25.88|28.5,,,,,7
26.19|26.2|25.88|28.5|31.63,,,,,7
26.2|25.88|28.5|31.63|30.77,,,,,7
25.88|28.5|31.63|30.77|27.53,,,,,7
28.5|31.63|30.77|27.53|28.2,,,,,7
31.63|30.77|27.53|28.2|28.93,,,,,7
30.77|27.53|28.2|28.93|29.87,,,,,7
27.53|28.2|28.93|29.87|27.76,,,,,7
28.2|28.93|29.87|27.76|26.05,,,,,6
28.93|29.87|27.76|26.05|24.86,,,,,6
